Gene_description	GC_content	GC_Stretch
ENSGALG00010007014||1167	62.55	3.88461538461538
ENSGALG00010024078|KIRREL3|2265	60.71	4.25903614457831
ENSGALG00010012411|IFNA3|582	61.51	3.97727272727273
ENSGALG00010028301||7836	54.21	3.69387755102041
ENSGALG00010029213|APOH|1125	49.87	3.7741935483871
ENSGALG00010022108|USP47|4131	42.39	3.48275862068966
ENSGALG00010000284||510	68.43	5.76744186046512
ENSGALG00010013797|IL1RL1|1602	40.64	3.51063829787234
ENSGALG00010029349|MYH10|6024	47.66	3.66079295154185
ENSGALG00010029275|PCYT2|1131	54.47	4.38983050847458
ENSGALG00010022498|NAA50|678	52.51	4.14285714285714
ENSGALG00010017795|MACF1|16353	60.29	4.16428571428571
ENSGALG00010004495|MRPL15|894	47.32	3.82608695652174
ENSGALG00010029244|HLF|882	55.78	4.18518518518519
ENSGALG00010006624||789	44.61	3.37142857142857
ENSGALG00010004443|ANKRD17|7785	48.77	4.03395061728395
ENSGALG00010024057|HSD3B1|1305	51.26	3.70422535211268
ENSGALG00010028849||4668	48.69	3.77948717948718
ENSGALG00010017810|HIF1A|2496	44.27	3.38157894736842
ENSGALG00010009106|THSD7B|4617	55.71	3.94137931034483
ENSGALG00010029293|DNAH17|13161	58.32	4.15268065268065
ENSGALG00010001400|SNX24|480	44.17	3.0625
ENSGALG00010009653|ABLIM2|1749	45.85	3.51315789473684
ENSGALG00010008745|GRAMD4|1629	42.42	3.42
ENSGALG00010029216|RAB34|969	64.19	4.71951219512195
ENSGALG00010017556|TOM1L2|1650	50.73	3.79545454545455
ENSGALG00010009007|TMEM65|501	50.30	3.92
ENSGALG00010026037||2778	65.84	4.20727272727273
ENSGALG00010022062|MITF|1158	47.58	3.60869565217391
ENSGALG00010029421|TBCD|3600	45.67	3.54109589041096
ENSGALG00010012498|KCNT2|3453	41.70	3.52830188679245
ENSGALG00010021038|PTGS2|1812	44.21	3.47058823529412
ENSGALG00010021624|HSD11B2|1431	63.52	4.42307692307692
ENSGALG00010027236|PEX11G|1770	65.99	4.77397260273973
ENSGALG00010020768|DNAH8|11961	37.72	3.384
ENSGALG00010025573|CLMP|1101	54.04	3.58108108108108
ENSGALG00010017155|BFSP2|1617	54.42	4.27956989247312
ENSGALG00010019700||486	50.00	3.72222222222222
ENSGALG00010027873|RFX2|2088	53.26	3.54621848739496
ENSGALG00010023178|CFAP20|576	53.12	4.09677419354839
ENSGALG00010026229|CRHR2|1221	44.96	3.58181818181818
ENSGALG00010010710|UCK2|762	57.22	4.38297872340426
ENSGALG00010015964|KLC1|1806	42.97	3.42647058823529
ENSGALG00010010919|CDHR1|2580	47.98	3.736
ENSGALG00010021207|MAD2L2|636	47.01	3.48
ENSGALG00010025188|PPFIA4|3645	59.37	3.84410646387833
ENSGALG00010026484|TNKS1BP1|5007	62.23	4.0625
ENSGALG00010003272|CPSF3|2070	44.59	3.68354430379747
ENSGALG00010008429|IGFBP3|1176	59.01	5.18518518518519
ENSGALG00010016418|NFIB|1428	47.41	3.48484848484848
ENSGALG00010011886|NTNG1|1428	45.31	3.56666666666667
ENSGALG00010018322|NT5C1A|1074	59.03	4.26315789473684
ENSGALG00010004716|ADH6|1377	52.87	3.66666666666667
ENSGALG00010001267|BCHE|1755	42.51	3.27777777777778
ENSGALG00010029348|HGS|2202	56.68	3.96621621621622
ENSGALG00010028662|FCRL4|1707	58.29	3.77235772357724
ENSGALG00010025541|TTC21B|3999	42.44	3.61068702290076
ENSGALG00010003884|TYMS|531	42.94	3.21739130434783
ENSGALG00010022228|FUBP1|1845	49.81	4
ENSGALG00010011885|NCALD|582	46.56	3.77777777777778
ENSGALG00010029956|CCLI5|720	58.19	3.75438596491228
ENSGALG00010024527|ATP6V0B|618	55.83	3.82
ENSGALG00010017536|GSC|891	62.85	4.94594594594595
ENSGALG00010006157|SNX9|1782	44.78	3.359375
ENSGALG00010002523|DNAJB13|951	58.04	4.203125
ENSGALG00010024568|DZIP1L|1413	58.53	3.6304347826087
ENSGALG00010010966||2889	62.17	4.25438596491228
ENSGALG00010014240|PIGV|1509	57.06	4.09523809523809
ENSGALG00010025268|ZBTB39|2115	64.92	4.5906432748538
ENSGALG00010002371|BAG3|579	62.69	4.43636363636364
ENSGALG00010013797|IL1RL1|1461	40.31	3.5
ENSGALG00010000200|GAL3ST1|1317	61.12	4.41052631578947
ENSGALG00010027739|FGD3|2769	46.48	3.66666666666667
ENSGALG00010011059||4644	40.61	3.33333333333333
ENSGALG00010026059||1521	44.25	3.46938775510204
ENSGALG00010009214|PCDH10|3108	64.99	5.14410480349345
ENSGALG00010013431|TMEM175|1488	44.02	3.80357142857143
ENSGALG00010027671|BARX1|744	69.49	5.76190476190476
ENSGALG00010027443|MED16|2352	55.44	3.69281045751634
ENSGALG00010023251||864	44.68	3.54838709677419
ENSGALG00010027284|CTTNBP2NL|1920	55.00	3.75409836065574
ENSGALG00010024833|MAPT|1269	57.68	4.18888888888889
ENSGALG00010024153|KCNQ1|2073	49.93	4.09090909090909
ENSGALG00010024416|VDR|1521	60.16	4.15454545454545
ENSGALG00010015098|HAVCR1|687	52.11	3.75757575757576
ENSGALG00010029748|CDK3|840	52.26	3.55102040816327
ENSGALG00010007374|CMIP|2061	49.25	3.64044943820225
ENSGALG00010011342|RASAL2|4245	54.86	4.02745098039216
ENSGALG00010014065|CHUNK-1|927	47.90	3.52
ENSGALG00010019426|GRM7|2811	55.28	4.15555555555556
ENSGALG00010003131|TAP1|1752	68.89	5.06410256410256
ENSGALG00010008028|KCNK7|933	42.87	3.40625
ENSGALG00010012085|IPO8|3018	43.27	3.43373493975904
ENSGALG00010018594|BICRAL|3285	42.44	3.32142857142857
ENSGALG00010005568|PLEKHG1|4593	45.74	3.51381215469613
ENSGALG00010027978||705	59.15	3.3804347826087
ENSGALG00010004302|CRPPA|1233	43.71	4.11111111111111
ENSGALG00010002944||381	58.27	3.55882352941176
ENSGALG00010027231|ATP2B2|3738	45.32	3.43243243243243
ENSGALG00010016157|IL3|417	48.44	4.27777777777778
ENSGALG00010017294||645	53.33	3.85714285714286
ENSGALG00010019252|TATDN3|825	50.42	4.69444444444444
ENSGALG00010007953|SCGN|930	49.68	4.36842105263158
ENSGALG00010023079|SLC25A16|963	46.94	4.7
ENSGALG00010013285|ATP2B1|3525	41.42	3.47252747252747
ENSGALG00010013232|FHL2|840	46.55	3.42857142857143
ENSGALG00010008373|CZH5ORF30|624	49.68	3.51282051282051
ENSGALG00010022176||591	44.67	3.30434782608696
ENSGALG00010017447|CAPN13|2157	48.63	3.63917525773196
ENSGALG00010015191|TOM1|1512	53.84	3.6551724137931
ENSGALG00010024681|ATP6V0A2|2367	41.32	3.56060606060606
ENSGALG00010012758|NAB1|1500	53.13	3.76666666666667
ENSGALG00010008184|PQLC1|816	51.47	4.51428571428571
ENSGALG00010021779|UNC13C|666	42.79	3.41104294478528
ENSGALG00010002768|TRIM39.2|1392	60.13	3.99130434782609
ENSGALG00010027450|CAMSAP1|4890	44.58	3.51428571428571
ENSGALG00010003937||1710	71.17	6.01923076923077
ENSGALG00010014903|MCF2L|3471	42.75	3.35
ENSGALG00010013114|PIGP|498	46.18	3.96153846153846
ENSGALG00010009679|ANK3|5790	46.86	3.53112033195021
ENSGALG00010022453||1317	53.08	3.50666666666667
ENSGALG00010012056||3870	56.43	3.21014492753623
ENSGALG00010008071|SMIM18|348	46.84	3.35294117647059
ENSGALG00010023087|SH3GLB1|1008	42.86	3.92307692307692
ENSGALG00010012918|GLRX|306	46.41	3.38461538461538
ENSGALG00010014812|RWDD1|807	44.36	4.89285714285714
ENSGALG00010015624|ITGA1|3528	40.28	3.42
ENSGALG00010007183|VOPP1|510	47.45	3.38461538461538
ENSGALG00010000238||1299	58.89	3.89423076923077
ENSGALG00010008183|ALG10|1542	45.07	4.27692307692308
ENSGALG00010007051|E2F3|561	46.17	3.44444444444444
ENSGALG00010009385|GPI|1662	46.99	3.5
ENSGALG00010011300|EVC|2796	45.06	3.72789115646259
ENSGALG00010005860|ABI3BP|4458	44.15	3.44520547945205
ENSGALG00010022429|ADK|1041	44.57	3.55263157894737
ENSGALG00010001982|DMD|10983	44.87	3.47354497354497
ENSGALG00010021673|GLP1R|507	55.03	4.21428571428571
ENSGALG00010021683|HFM1|402	33.08	3.125
ENSGALG00010010988|ANKRD44|3180	46.07	3.5187969924812
ENSGALG00010017377|USP8|3348	42.44	3.48039215686275
ENSGALG00010022649|PATZ1|2145	58.88	4.61744966442953
ENSGALG00010005836|NEBL|951	43.43	3.71428571428571
ENSGALG00010006323|ANAPC10|495	42.83	3.54545454545455
ENSGALG00010001112|TSC22D2|2112	54.40	3.70731707317073
ENSGALG00010022234|COX15|1152	59.64	4.28888888888889
ENSGALG00010022707|SALL1|3927	48.03	3.66666666666667
ENSGALG00010002629||1044	51.92	4.10344827586207
ENSGALG00010003733|STAU2|1905	45.25	3.7027027027027
ENSGALG00010008022|SLC35F3|1203	48.71	3.86885245901639
ENSGALG00010027490|ATP2B4|3357	55.35	3.86301369863014
ENSGALG00010014193|CARD10|3951	59.45	3.98928571428571
ENSGALG00010025572||900	65.89	4.48101265822785
ENSGALG00010025325|DPEP2|990	39.90	3.27272727272727
ENSGALG00010020835|PTGR2|1062	46.70	3.46511627906977
ENSGALG00010010254|WDR41|1350	41.41	3.1875
ENSGALG00010014976|ITGB2|2409	53.96	3.74825174825175
ENSGALG00010017101|CSMD2|10794	56.53	3.93184796854522
ENSGALG00010021166|NEURL1|1641	57.83	4.17213114754098
ENSGALG00010012751|AP3B1|3225	42.60	3.58558558558559
ENSGALG00010025964|HOXC10|1065	47.98	3.83333333333333
ENSGALG00010015861|PPP2CA|1017	44.74	3.7027027027027
ENSGALG00010006118|NPNT|1746	50.92	4.02298850574713
ENSGALG00010016533|CNIH4|429	43.36	3.42105263157895
ENSGALG00010019072|AEBP1|3645	65.93	4.83024691358025
ENSGALG00010007603|ALG2|1239	51.65	4.80701754385965
ENSGALG00010015866|ARHGEF6|2088	51.48	3.70642201834862
ENSGALG00010026112|ZFP91|1710	62.81	5.41322314049587
ENSGALG00010025667|TAS2R40|936	40.49	3.125
ENSGALG00010023216|SLC35D1|1005	53.13	4.24590163934426
ENSGALG00010006202|SACS|13743	38.78	3.40123456790123
ENSGALG00010026287|NASP|1821	47.12	3.51470588235294
ENSGALG00010000802|SEMA5A|2943	48.01	3.44186046511628
ENSGALG00010025259|SHH|1671	60.20	4.15037593984962
ENSGALG00010013482||1101	61.94	4.23255813953488
ENSGALG00010002428|IBSP|840	62.62	4.2089552238806
ENSGALG00010011681|MAP1B|7227	42.76	3.48469387755102
ENSGALG00010028900|TNC|5154	53.45	3.95959595959596
ENSGALG00010017453|PPP1R2|702	50.71	5.20689655172414
ENSGALG00010013253|SHB|1368	56.51	5.4875
ENSGALG00010011129|MSRA|762	46.06	3.57894736842105
ENSGALG00010000186|THOC5|2076	55.35	3.71739130434783
ENSGALG00010012511|OXCT1|1554	46.07	4.03225806451613
ENSGALG00010025637|C6orf89|1125	49.60	3.67272727272727
ENSGALG00010027860||1131	64.19	4.3695652173913
ENSGALG00010002948|DLX6|804	65.67	5.18181818181818
ENSGALG00010017528|RAI1|5682	65.79	5
ENSGALG00010000422|ITIH6|2895	67.01	4.65328467153285
ENSGALG00010012129|CRYZL1|1074	43.30	3.46428571428571
ENSGALG00010012205|SLC6A13|1839	54.87	3.77118644067797
ENSGALG00010016706|RTN4|2973	43.83	3.46067415730337
ENSGALG00010010917|TANC1|5514	44.12	3.41935483870968
ENSGALG00010003948|SCD5|846	53.31	3.72413793103448
ENSGALG00010012095|RNF38|1455	50.52	3.57575757575758
ENSGALG00010024075|SPATS2L|1314	42.69	3.36170212765957
ENSGALG00010022293|DNAJC10|2430	41.19	3.38356164383562
ENSGALG00010009404|GNG4|459	52.72	4.03225806451613
ENSGALG00010025303|TMCC2|1710	60.06	4.15126050420168
ENSGALG00010001971|MLIP|2805	47.27	3.488
ENSGALG00010016467||1032	43.22	3.52380952380952
ENSGALG00010023322|PRKAB1|744	52.02	4.05555555555556
ENSGALG00010029148|RALGDS|2259	57.90	3.92715231788079
ENSGALG00010013346|HMGCS2|1476	65.31	4.616
ENSGALG00010007610|TLDC1|1407	45.70	3.26785714285714
ENSGALG00010025031|ECHDC2|861	50.75	4.31372549019608
ENSGALG00010008240|RCAN2|810	48.64	3.55263157894737
ENSGALG00010006343|SEC23A|2250	44.53	3.49295774647887
ENSGALG00010002458||1740	40.23	3.30434782608696
ENSGALG00010002725|TSPAN7|753	49.40	3.59459459459459
ENSGALG00010016385|HTT|8631	43.19	3.39271255060729
ENSGALG00010024064|GPR17|1035	50.53	3.69642857142857
ENSGALG00010016662||462	58.23	3.85714285714286
ENSGALG00010002518|MAST1|3723	68.33	5.29032258064516
ENSGALG00010024953|NCAPG2|3435	40.49	3.52941176470588
ENSGALG00010010778|UPP2|843	60.62	4.52380952380952
ENSGALG00010017554|FAM131A|957	66.14	4.58139534883721
ENSGALG00010015233||1371	61.71	4.10576923076923
ENSGALG00010026272|LRRC58|1110	64.68	5.08888888888889
ENSGALG00010025723|SETD2|7905	54.97	3.84031936127745
ENSGALG00010017012|SYNGR3|693	56.57	4.17021276595745
ENSGALG00010000442|DGCR6|597	61.81	4.30952380952381
ENSGALG00010016766|AOAH|1665	51.23	3.6875
ENSGALG00010028574|ENDOG|906	62.03	4.39473684210526
ENSGALG00010014952|C7H21orf58|870	51.72	3.73809523809524
ENSGALG00010014876|PCNT|10398	41.92	3.31687242798354
ENSGALG00010015621|IDNK|957	53.40	5.04255319148936
ENSGALG00010029145|RC3H2|3387	45.56	3.43650793650794
ENSGALG00010004479||1077	53.20	3.52173913043478
ENSGALG00010010949|FZD3|1872	51.60	3.68103448275862
ENSGALG00010005436|AQR|4053	41.99	3.4296875
ENSGALG00010007926|EIF3E|1338	42.60	3.52941176470588
ENSGALG00010004921|RRAGD|1200	41.50	3.86486486486486
ENSGALG00010012123|RASL11AL|687	51.97	3.58536585365854
ENSGALG00010027230|MAP2K2|1227	53.22	4.09722222222222
ENSGALG00010017558|ANP32A|819	44.69	3.58333333333333
ENSGALG00010001380|SCRN1|1395	47.89	3.66153846153846
ENSGALG00010012046|LOXHD1|6255	48.31	3.56190476190476
ENSGALG00010022105|DLG5|6060	44.93	3.75247524752475
ENSGALG00010005250|SLC35A5|1266	45.02	3.56818181818182
ENSGALG00010004446|ACAT2|1380	56.52	5.02298850574713
ENSGALG00010009609|MMADHC|924	42.86	3.38709677419355
ENSGALG00010027976|LRSAM1|2160	50.51	3.61797752808989
ENSGALG00010027364|FSTL3|1164	63.06	4.72164948453608
ENSGALG00010005222|ABCB1|3738	42.91	3.57894736842105
ENSGALG00010017418|CHGB|2202	47.55	3.45569620253165
ENSGALG00010013356|AMER1|3459	55.94	3.7071129707113
ENSGALG00010011444|TMEM252|606	51.49	3.7741935483871
ENSGALG00010022686||1500	47.60	3.49315068493151
ENSGALG00010008132|TDO2|1212	41.09	3.51351351351351
ENSGALG00010021974|GFAP|1269	65.48	4.65934065934066
ENSGALG00010017039|MAP2K5|1323	50.57	3.97142857142857
ENSGALG00010021777|ASTL|1227	43.52	3.30434782608696
ENSGALG00010001202|CFTR|4461	43.53	3.55232558139535
ENSGALG00010027271|INKA2|987	59.78	4
ENSGALG00010020055|R3HCC1|1815	59.61	4.125
ENSGALG00010007051|E2F3|576	47.40	3.42105263157895
ENSGALG00010025637|C6orf89|987	49.34	3.73333333333333
ENSGALG00010011018|QDPR|717	52.16	3.77142857142857
ENSGALG00010023496|PLEKHA3|903	43.74	3.25641025641026
ENSGALG00010025669||984	50.41	3.5531914893617
ENSGALG00010028468|PHPT1|621	70.69	5.70689655172414
ENSGALG00010014867|TP63|1914	55.54	4.0655737704918
ENSGALG00010005065|ENKUR|789	41.57	4.08333333333333
ENSGALG00010011420|HMGB3|753	54.58	4.6
ENSGALG00010017211|UBFD1|855	56.61	5.51111111111111
ENSGALG00010001666|PIEZO2|8175	43.19	3.40377358490566
ENSGALG00010008261|OTX5|1143	66.93	5.77173913043478
ENSGALG00010012100|UBE2F|519	42.20	3.42857142857143
ENSGALG00010002722|TRIM7.1|1635	60.43	4.23728813559322
ENSGALG00010017927|PCSK2|1887	48.60	3.66279069767442
ENSGALG00010013528|PRDX6|807	57.74	4.25
ENSGALG00010005334|NME7|1296	41.90	3.62857142857143
ENSGALG00010023063||714	45.52	3.5
ENSGALG00010026920|GATA2|1434	59.76	4.37837837837838
ENSGALG00010000807||984	66.26	4.90588235294118
ENSGALG00010009351|GTF3C2|3186	67.67	4.97315436241611
ENSGALG00010011648||2631	50.06	3.67142857142857
ENSGALG00010002435|ATP7B|4593	45.44	3.38020833333333
ENSGALG00010028314|MEF2D|1572	59.92	4.072
ENSGALG00010002308|GXYLT1|1197	46.20	4.76086956521739
ENSGALG00010023485|BARX2|804	56.72	3.88524590163934
ENSGALG00010012044||1743	55.25	4.11111111111111
ENSGALG00010006570|SULT6B1L|972	44.96	3.64705882352941
ENSGALG00010001354||420	52.14	3.28571428571429
ENSGALG00010027695|TREMB2|1137	48.99	3.73913043478261
ENSGALG00010013371|FAT1|13260	40.60	3.43935309973046
ENSGALG00010003383|UBE2J1|960	48.96	3.63265306122449
ENSGALG00010018865|CDCA2|2619	42.15	3.59375
ENSGALG00010029402|SMG6|4929	55.53	3.8474025974026
ENSGALG00010012121|SREK1|936	48.08	3.79545454545455
ENSGALG00010020712|ZC3H7A|2829	39.55	3.32894736842105
ENSGALG00010018948|POLR3E|1944	45.83	3.50617283950617
ENSGALG00010011628|MATN2|3708	42.48	3.24137931034483
ENSGALG00010024631|EPB41L1|5352	53.38	3.70068027210884
ENSGALG00010015916|COA8|558	59.32	6.15625
ENSGALG00010016745|BEGAIN|1980	46.52	3.51190476190476
ENSGALG00010028329|HAPLN2|1125	63.29	4.01785714285714
ENSGALG00010017482|CORO2B|1479	58.15	4.35353535353535
ENSGALG00010022497|CORO1C|1530	54.12	4.02150537634409
ENSGALG00010020103|PSAP|1617	47.74	3.53333333333333
ENSGALG00010012210|PPWD1|1791	43.44	3.76119402985075
ENSGALG00010015684|PDE6D|462	41.56	3.5
ENSGALG00010023422|WLS|1464	54.37	3.97647058823529
ENSGALG00010024178|N4BP1|2589	40.48	3.6984126984127
ENSGALG00010022181||3024	45.57	3.49152542372881
ENSGALG00010000307|ZMAT5|513	61.21	4.68421052631579
ENSGALG00010026706|KRT24|1260	57.62	3.97727272727273
ENSGALG00010019934|TKFC|1917	66.20	4.26966292134831
ENSGALG00010025805|ATXN2|3096	48.64	3.8
ENSGALG00010023723||747	49.93	3.57142857142857
ENSGALG00010020350|PDZRN3|3180	52.67	4.34782608695652
ENSGALG00010010085|TDG|1227	44.25	3.53658536585366
ENSGALG00010010457|AGGF1|2106	43.59	4.36065573770492
ENSGALG00010024192|ALG6|1497	42.28	3.52
ENSGALG00010005419||591	59.22	4.19047619047619
ENSGALG00010008866|WASHC5|3480	41.70	3.42708333333333
ENSGALG00010012648|MRPS6|843	65.60	6.76666666666667
ENSGALG00010004300|VNN2|1476	50.20	3.61038961038961
ENSGALG00010027063|RAB7L1|561	58.47	3.59574468085106
ENSGALG00010006480|IFT74|1776	41.72	3.45454545454545
ENSGALG00010000737||1530	53.86	3.54022988505747
ENSGALG00010024426|PHAF1|1362	47.50	3.64406779661017
ENSGALG00010027165||2436	67.32	5.03864734299517
ENSGALG00010020211|ADD3|2130	48.31	3.65625
ENSGALG00010008350|LRRC6|1320	37.95	3.17241379310345
ENSGALG00010022108|USP47|4071	42.42	3.48695652173913
ENSGALG00010016111|EPB41|2949	55.24	3.97222222222222
ENSGALG00010009210|PCDH15|1146	46.25	3.775
ENSGALG00010019954|CYB561A3|819	63.25	4.09210526315789
ENSGALG00010021019|VSIG10|1068	60.67	4.07894736842105
ENSGALG00010027971||3069	67.16	5.2972972972973
ENSGALG00010019223|AAMP|1284	59.81	4.10752688172043
ENSGALG00010027872|KDM5B|4644	56.55	3.98726114649682
ENSGALG00010001844|HOXA10|1095	63.47	4.97872340425532
ENSGALG00010017218|ARHGEF33|2409	50.44	3.63963963963964
ENSGALG00010026334||1413	44.94	3.45
ENSGALG00010021367|GRIP2|3168	53.50	3.65841584158416
ENSGALG00010018482|C10orf2|1872	67.25	4.87878787878788
ENSGALG00010021097|KATNBL1|1032	41.47	3.6
ENSGALG00010016976||831	48.86	3.45454545454545
ENSGALG00010009634|TBC1D31|3096	42.34	3.36
ENSGALG00010027934|CNBP|513	54.19	3.84375
ENSGALG00010008295|DMAC2|783	68.97	5.53846153846154
ENSGALG00010007108|MBOAT1|1479	43.41	3.8
ENSGALG00010024910|UBTF|2283	58.17	4.18
ENSGALG00010006557|COQ6|1752	50.74	4.17647058823529
ENSGALG00010027905|SYN2|1731	52.74	4.41666666666667
ENSGALG00010024801|CXCR5|1116	55.47	3.61643835616438
ENSGALG00010008314|INVS|3342	44.31	3.41071428571429
ENSGALG00010009543|MAF1|816	58.33	3.86363636363636
ENSGALG00010003176|PRAG1|3948	58.49	3.90625
ENSGALG00010014092|TYRP1|1473	46.84	3.65625
ENSGALG00010017139|COL9A2|2037	71.72	5.16818181818182
ENSGALG00010017480|DCDC2B|768	52.08	3.27659574468085
ENSGALG00010016289|IRF1|975	52.72	3.7719298245614
ENSGALG00010024546|KY|2055	57.52	4.0709219858156
ENSGALG00010004356|TRAPPC8|4422	42.24	3.48818897637795
ENSGALG00010001126|MINDY4B|1371	61.63	4.41747572815534
ENSGALG00010024001||3138	47.80	3.53383458646617
ENSGALG00010029686|KCTD2|999	60.26	4.94805194805195
ENSGALG00010029804|ITGB4|5385	58.16	3.83727034120735
ENSGALG00010024960|ARFRP1|606	43.89	3.47368421052632
ENSGALG00010006961|ZCCHC14|588	61.73	4.14285714285714
ENSGALG00010029558||501	54.89	3.83333333333333
ENSGALG00010026360|CTDSPL|882	49.09	4.85185185185185
ENSGALG00010006553||594	37.71	3
ENSGALG00010021183|CFAP100|1809	42.95	3.36206896551724
ENSGALG00010027109|C19orf44|1902	48.26	4.4025974025974
ENSGALG00010024615|SYT8|1296	55.17	3.8125
ENSGALG00010010849|ACBD6|807	57.25	4.56603773584906
ENSGALG00010029542|AATK|4584	66.99	4.58755760368664
ENSGALG00010015237||564	52.66	3.56666666666667
ENSGALG00010021726|ARNTL|2064	45.40	3.58823529411765
ENSGALG00010005001|GUCA1C|519	39.88	3.93333333333333
ENSGALG00010012084|TMEM50B|477	42.98	3.625
ENSGALG00010012880|CLK4|1494	42.90	3.57142857142857
ENSGALG00010025949|GPATCH1|2787	42.84	3.54166666666667
ENSGALG00010028914|TLR4|2532	44.51	3.32142857142857
ENSGALG00010011020|SFTPA2|696	42.53	3.28
ENSGALG00010018288|CRNKL1|2061	41.73	3.54929577464789
ENSGALG00010016810|SH3GL3|1047	40.78	3.4
ENSGALG00010021200|FTO|1509	41.95	3.25
ENSGALG00010016466|TMEM164|1131	56.06	4.53521126760563
ENSGALG00010016960|GJB3|774	55.81	3.85714285714286
ENSGALG00010020999|IFIH1|3309	45.27	4.27350427350427
ENSGALG00010005756|TET2|5943	48.56	3.67259786476868
ENSGALG00010019297|SLC25A26|756	52.25	3.77142857142857
ENSGALG00010018157|FBXL2|1239	44.39	3.5
ENSGALG00010013375|PSMG1|798	49.37	4
ENSGALG00010020160|SYT7|2136	63.20	4.35828877005348
ENSGALG00010000733||1530	53.53	3.52380952380952
ENSGALG00010023946|ZNRF3|3369	56.93	4.45023696682464
ENSGALG00010005415|PRKDC|12339	44.08	3.50691244239631
ENSGALG00010006343|SEC23A|2298	45.34	3.49350649350649
ENSGALG00010001711|CREB5|1506	52.86	3.8433734939759
ENSGALG00010028764|ARNT|2367	58.85	3.98324022346369
ENSGALG00010000431|AIFM3|1845	52.85	3.81132075471698
ENSGALG00010013458|LAMA4|375	49.87	4
ENSGALG00010008181|DISC1|2067	44.90	4
ENSGALG00010029466|SLC39A11|942	60.83	3.9375
ENSGALG00010004244|TMEM241|921	46.15	3.79411764705882
ENSGALG00010027320|MON1A|1647	62.23	4.15625
ENSGALG00010016165|KK34|501	47.31	3.45454545454545
ENSGALG00010027240|SLC6A1|1785	44.76	3.41333333333333
ENSGALG00010016925|PHACTR4|2265	57.17	3.86585365853659
ENSGALG00010028155|CIZ1|2187	53.22	3.75396825396825
ENSGALG00010015776|SPOCK1|1524	52.69	4.09302325581395
ENSGALG00010009313|UNC13B|4839	47.92	3.5
ENSGALG00010013569||3282	48.02	3.74725274725275
ENSGALG00010020437|SNX4|1563	50.80	4.32608695652174
ENSGALG00010007962|ADCY8|3564	47.08	3.78048780487805
ENSGALG00010024203|SPOP|1101	45.69	3.51219512195122
ENSGALG00010008674|RXFP1|2136	38.86	3.22413793103448
ENSGALG00010002573|MVB12A|804	61.44	4.31884057971014
ENSGALG00010021287|COL17A1|4248	52.66	3.89
ENSGALG00010021794||2427	44.00	3.48837209302326
ENSGALG00010023181|PLEKHA7|3816	46.46	3.61212121212121
ENSGALG00010021640|PLEKHG3|1374	65.43	4.60169491525424
ENSGALG00010002018||969	54.18	3.671875
ENSGALG00010029473|COG1|2874	58.46	4.3546511627907
ENSGALG00010001865|CYBB|1614	46.53	3.66666666666667
ENSGALG00010020744|CHST3|1377	64.20	4.67592592592593
ENSGALG00010014876|PCNT|10446	41.99	3.34836065573771
ENSGALG00010029271|MYL10|534	43.26	3.36842105263158
ENSGALG00010023848||306	38.56	3.28571428571429
ENSGALG00010023211|TLK1|2160	40.37	3.47619047619048
ENSGALG00010023212|RIMBP2|4857	44.92	3.57471264367816
ENSGALG00010013698|TFAP2E|1515	64.42	4.968
ENSGALG00010017518|PEMT|732	59.29	4.43103448275862
